"","min","max","mean","mean.distr","contrast","entropy","ang.momentum","IR.min","IR.max","IR.mean"
"173",0.046875,0.347826086956522,0.126609378856899,0.505434782798299,0.139253069807708,0.0281416291444945,0.260687483760527,0.741463414634146,0.807692307692308,0.816796991057713
"174",0.015625,0.367588932806324,0.121678859143235,0.467017229053034,0.0989085392702685,0.0344862873516169,0.247749400094762,0.8,0.961538461538462,0.91597755477514
"175",0.03125,0.383399209486166,0.0608941274151202,0.345442691884474,0.0615915142225932,0.230659025787966,0.460773075335871,0.68780487804878,0.711538461538462,0.811561521454085
"176",0.0625,0.58498023715415,0.428176121446043,0.455832371633527,0.0729425566032255,0.0347932869422841,0.736232747948095,0.458536585365854,0.673076923076923,0.445486352257316
"177",0.03125,0.280632411067194,0.0724543062630433,0.34836048077652,0.0254401811709572,0.103970528039296,0.191755697189234,0.834146341463415,0.865384615384615,0.913670986444576
"178",0.015625,0.185770750988142,0.0617980443417185,0.395045103049247,0.0436927550982507,0.0587392550143266,0.224035948461644,0.848780487804878,0.903846153846154,0.925129785473212
"179",0.03125,0.470355731225296,0.162686112918789,0.616310760696026,0.335272859626794,0.0218993041342612,0.28100784079967,0.682926829268293,0.942307692307692,0.870213589539558
"180",0.140625,0.324110671936759,0.213061424275744,0.490845838338072,0.103913574266029,0.0256856324191568,0.258784599630122,0.829268292682927,0.769230769230769,0.818811137885174
"181",0.0625,0.529644268774704,0.133238336736755,0.43443525309186,0.102240255648259,0.0803315595579206,0.683616855426659,0.609756097560976,0.692307692307692,0.77908773863516
"182",0.03125,0.458498023715415,0.117789000964926,0.385319140075762,0.0512573520938249,0.117990176013099,0.202829107249301,0.785365853658537,0.884615384615385,0.896463105685068
"183",0.046875,0.189723320158103,0.0680988151605592,0.339607114100384,0.0165098098289086,0.0956815390912812,0.187346202638055,0.917073170731707,0.865384615384615,0.918247570417816
"184",0.109375,0.628458498023715,0.365255368803716,0.67077615334754,0.311542346822318,0.0113589848546869,0.881333394470173,0.565853658536585,0.634615384615385,0.6042693539453
"185",0.21875,0.743083003952569,0.569248872382919,0.633331195899624,0.249468007935356,0.0106426524764634,0.878605163006098,0.546341463414634,0.538461538461538,0.436772753813898
"186",0.078125,0.407114624505929,0.192324630298678,0.53996195135417,0.185526934846329,0.0272206303724928,0.268000978189432,0.765853658536585,0.865384615384615,0.838544903102573
"187",0.03125,0.438735177865613,0.199775458339878,0.530235988380685,0.149352426845734,0.0228203029062628,0.267680009781894,0.673170731707317,0.75,0.74276936284916
"188",0.53125,0.865612648221344,0.947022333550255,0.668344662604169,0.287912668855694,0.0118706508391322,0.869572194965381,0.0975609756097561,0.326923076923077,0.101706448175318
"189",0.140625,0.596837944664032,0.347531865000112,0.615338164398677,0.282578621014345,0.0222063037249284,0.281703272349336,0.575609756097561,0.75,0.663212906285469
"190",0.03125,0.66403162055336,0.171068206808339,0.52391411244792,0.205461081482803,0.0528039295947605,0.254887126110016,0.682926829268293,0.961538461538462,0.862195429414417
"191",0.171875,0.648221343873518,0.56478398559343,0.678556923726328,0.318486894883828,0.00941465411379451,0.887064973176212,0.526829268292683,0.5,0.395914346742546
"192",0.59375,0.762845849802372,0.91321976752014,0.594913642154359,0.186413138545242,0.0134056487924683,0.841418680361319,0.526829268292683,0.211538461538462,0.183239561630175
"193",0.109375,0.450592885375494,0.261546153759846,0.6167970588447,0.231266664931191,0.0133033155955792,0.284905314319776,0.68780487804878,0.807692307692308,0.758548877035821
"194",0.03125,0.33201581027668,0.148797769449992,0.495708819824814,0.123384777487156,0.0294719607040524,0.257317315481376,0.814634146341463,0.884615384615385,0.869993336163823
"195",0,0.652173913043478,0.0630581985054866,0.367326108574815,0.101043174294982,0.328284895620139,0.136931236339737,0.68780487804878,0.884615384615385,0.923629250772996
"196",0.0625,0.363636363636364,0.122473380382829,0.478202086472542,0.116174034977665,0.0359189521080639,0.249361884237394,0.795121951219512,0.942307692307692,0.908142158089438
"197",0.0625,0.505928853754941,0.320413655947759,0.505434782798299,0.121847056130679,0.0269136307818256,0.260679841655586,0.741463414634146,0.846153846153846,0.740609005270148
"198",0.109375,0.743083003952569,0.521886851199426,0.882802146169508,0.696339635861233,0.00358166189111748,0.316352576153576,0.590243902439024,0.692307692307692,0.537306704231583
"199",0.03125,0.0197628458498024,0.0144360231582254,0.260826814015157,3.63497487105363e-05,0.888047482603357,0.0169731150748162,0.975609756097561,0.884615384615385,0.944753892626948
"200",0.125,0.648221343873518,0.379609345196688,0.682447308915722,0.335411750588025,0.011563651248465,0.293968850780259,0.639024390243902,0.826923076923077,0.692392260952451
"201",0.046875,0.49802371541502,0.14745556852097,0.455346073484853,0.118531847935509,0.06938190749079,0.714888348846807,0.619512195121951,0.634615384615385,0.729699433808237
"202",0,0.0553359683794466,0.0036437178825483,0.270552776988642,0.000788702244128722,0.471960704052395,0.071170923319119,0.970731707317073,0.942307692307692,0.981218479164499
"203",0.109375,0.612648221343874,0.371117154365729,0.712597794133525,0.386783271051981,0.00890298812934916,0.90934935118529,0.551219512195122,0.653846153846154,0.601742532239002
"204",0.09375,0.434782608695652,0.239275716401499,0.523427814299246,0.139702798740172,0.0220016373311502,0.26511990462653,0.760975609756098,0.826923076923077,0.798894609228335
"205",0.140625,0.569169960474308,0.350627201938828,0.557468684706443,0.165648939841325,0.0165779778960295,0.833302764913568,0.639024390243902,0.769230769230769,0.676246282638504
"206",0.1875,0.695652173913043,0.637731273702399,0.773871360866479,0.430702537466432,0.00583299222267703,0.926567013618231,0.507317073170732,0.576923076923077,0.3472214802339
"207",0.03125,0.075098814229249,0.0279134315463501,0.290491001084286,0.00317794424234266,0.242018010642652,0.128318584070796,0.941463414634146,0.884615384615385,0.939554975711208
"208",0.203125,0.75098814229249,0.67723153176402,0.674666538536934,0.301189970136062,0.00951698731068359,0.887523499472695,0.536585365853659,0.576923076923077,0.378377491792047
"209",0.046875,0.656126482213439,0.420725293404843,0.703844427457389,0.394107983515944,0.011563651248465,0.904855793479756,0.536585365853659,0.692307692307692,0.540675175007709
"210",0.125,0.442687747035573,0.249192154926733,0.517105938366481,0.129543917004476,0.0237413016782644,0.800059608418543,0.678048780487805,0.596153846153846,0.676832062893117
"211",0.078125,0.739130434782609,0.381033592890963,0.720864862660987,0.430257689559177,0.0102333196889071,0.906002109220964,0.546341463414634,0.673076923076923,0.613311926579709
"212",0.25,0.620553359683794,0.553826885532841,0.691686973740533,0.332328093466791,0.00828898894801473,0.297973313769545,0.619512195121951,0.711538461538462,0.570110398489905
"213",0.0625,0.41501976284585,0.221470867087045,0.585187679180874,0.226883345561029,0.0177036430618093,0.281367019731915,0.721951219512195,0.711538461538462,0.741305380836832
"214",0.09375,0.466403162055336,0.260861729461661,0.574489119910041,0.182214980667965,0.0169873106835857,0.834105185932413,0.721951219512195,0.846153846153846,0.778465405692659
"215",0.109375,0.486166007905138,0.342848186836613,0.657646103333336,0.283135811867669,0.0110519852640196,0.293510324483776,0.717073170731707,0.807692307692308,0.741561249652047
"216",0.0625,0.640316205533597,0.132663308125575,0.440270830875951,0.114661075895418,0.0547482603356529,0.232556895471289,0.707317073170732,0.826923076923077,0.865965979757309
"217",0.1875,0.758893280632411,0.760176603909073,0.570598734720647,0.16938248761172,0.0168849774866967,0.831766701820349,0.526829268292683,0.730769230769231,0.376326792276698
"218",0.0625,0.762845849802372,0.469019281691089,0.88182954987216,0.78945126324107,0.00654932460090053,0.957815580723555,0.424390243902439,0.673076923076923,0.525994115954499
"219",0.28125,0.731225296442688,0.659535376882167,0.722810055255684,0.384465022176521,0.00869832173557102,0.902815351460406,0.531707317073171,0.519230769230769,0.351944274958691
"220",0.0625,0.272727272727273,0.0979568251688621,0.377538369696974,0.0305064075559223,0.0641629144494474,0.211785654240604,0.858536585365854,0.846153846153846,0.894962570984851
"221",0.046875,0.743083003952569,0.257135964813859,0.526345603191291,0.228295390439159,0.101923864101515,0.722270622220184,0.526829268292683,0.711538461538462,0.686242036903219
"222",0.078125,0.675889328063241,0.349915428718892,0.610475182911935,0.267198074066502,0.0154523127302497,0.28349152490562,0.6,0.846153846153846,0.69396683827685
"223",0.0625,0.375494071146245,0.119350694522362,0.403798469725383,0.0576248677361218,0.0618092509209988,0.67137420331056,0.731707317073171,0.826923076923077,0.865416752190584
"224",0.015625,0.00790513833992095,0.0136969010165384,0.259854217717808,9.92078294501537e-06,0.950573065902579,0.00800892597857154,0.985365853658537,0.884615384615385,0.957604505540544
"225",0.015625,0.533596837944664,0.102914693804277,0.484037664256633,0.169008791559747,0.0601719197707736,0.24464670548856,0.721951219512195,0.903846153846154,0.895731114678903
"226",0,0.0237154150197628,0.00734143235419518,0.267148689947922,0.000411712492218138,0.59690953745395,0.0578889449309918,0.960975609756098,0.846153846153846,0.928571361625114
"227",0.125,0.869565217391304,0.478085799878823,0.925596383252842,0.838952835169287,0.00409332787556283,0.319776239167316,0.614634146341463,0.807692307692308,0.632350253478832
"228",0.0625,0.25296442687747,0.115488185265803,0.409634047509474,0.05309932402166,0.0530085959885387,0.229553548229324,0.804878048780488,0.884615384615385,0.887603296490099
"229",0.03125,0.691699604743083,0.180819850548661,0.429085973456444,0.107571049472802,0.104993860008187,0.646338667522583,0.531707317073171,0.692307692307692,0.720473160485982
"230",0.015625,0.102766798418972,0.0192844961066355,0.277847249218755,0.00233963808348886,0.388661481784691,0.0946398275941125,0.931707317073171,0.942307692307692,0.959690820495373
"231",0.09375,0.553359683794466,0.266832910710679,0.569626138423299,0.202081388198491,0.0180106426524765,0.279509988231158,0.682926829268293,0.826923076923077,0.764809696397123
"232",0.078125,0.411067193675889,0.198241814958598,0.449510495700762,0.072001709231852,0.0349979533360622,0.245258073883871,0.8,0.807692307692308,0.813099546090596
"233",0.171875,0.731225296442688,0.489782723335503,0.74420717379735,0.419124944086467,0.00706099058534588,0.91492044568756,0.6,0.615384615384615,0.560299282161445
"234",0.0625,0.877470355731225,0.673149529879048,0.667372066306821,0.317045127339995,0.0106426524764634,0.883557247008116,0.526829268292683,0.692307692307692,0.394157005978708
"235",0.0625,0.596837944664032,0.312962827906559,0.689255482997161,0.410804740578669,0.0140196479738027,0.889288825714155,0.580487804878049,0.730769230769231,0.655488104911838
"236",0.03125,0.837944664031621,0.654851698718668,0.989787738877841,0.913264340769529,0.00163733115022513,0.325607165237593,0.6,0.846153846153846,0.527421545278939
"237",0.078125,0.403162055335968,0.15027671498777,0.42179150122633,0.0619602498830935,0.0468686041751944,0.708468980696043,0.692682926829268,0.75,0.810316855569083
"238",0,0,0.000904618181002177,0.26228570846118,6.28183976078373e-05,0.729942693409742,0.0318522933956929,0.995121951219512,0.961538461538462,0.983012372616226
"239",0.0625,0.549407114624506,0.236618663465207,0.63284489775095,0.30310801462752,0.0186246418338109,0.282933651244899,0.68780487804878,0.826923076923077,0.786299865129954
"240",0.046875,0.699604743083004,0.429354228844557,0.674666538536934,0.359223256664464,0.0122799836266885,0.886491815305608,0.526829268292683,0.673076923076923,0.544812189477887
"241",0.03125,0.422924901185771,0.17038308125575,0.507379975392996,0.126561094721096,0.0293696275071633,0.260305378513458,0.697560975609756,0.788461538461538,0.777257292495546
"242",0.0625,0.430830039525692,0.30219717029823,0.523427814299246,0.125079564679219,0.0238436348751535,0.262758494199642,0.775609756097561,0.826923076923077,0.785164857308616
"243",0,0.0513833992094862,0.0198055281287167,0.288545808489589,0.00295143292614207,0.313958248055669,0.120760542283767,0.951219512195122,0.903846153846154,0.954053271324979
"244",0.03125,0.806324110671937,0.361913190314835,0.626523021818185,0.408570858041374,0.0815595579205894,0.75684350497501,0.580487804878049,0.75,0.682030979808858
"245",0.140625,0.529644268774704,0.364269405111864,0.685365097807767,0.31904737943709,0.00890298812934916,0.896052088587281,0.565853658536585,0.596153846153846,0.602291759805727
"246",0.0625,0.525691699604743,0.235468606242847,0.553578299517049,0.202347582646471,0.0267089643880475,0.813517355220322,0.6,0.807692307692308,0.735593789042254
"247",0.109375,0.648221343873518,0.34205366559702,0.634303792196972,0.281113599155289,0.0123823168235776,0.288428324697755,0.634146341463415,0.826923076923077,0.712675253736575
"248",0,0.134387351778656,0.0163813028745821,0.28757321219224,0.0065824394840177,0.528039295947605,0.091949806654745,0.907317073170732,0.884615384615385,0.934685970234865
"249",0.09375,0.735177865612648,0.582205950003366,0.719892266363638,0.357855855309587,0.0066516577977896,0.911366866889816,0.51219512195122,0.634615384615385,0.386688073420291
"250",0.0625,0.197628458498024,0.103243582119696,0.372189090061558,0.0273896150196527,0.0647769136307818,0.211502896357773,0.868292682926829,0.826923076923077,0.876327260900902
"251",0.09375,0.691699604743083,0.565989441913695,0.789432901624055,0.499752932821537,0.00706099058534588,0.919849603374754,0.546341463414634,0.634615384615385,0.448634569657707
"252",0.09375,0.592885375494071,0.200487932814218,0.488900645743375,0.133421316127574,0.0399099467867376,0.762460452106928,0.590243902439024,0.634615384615385,0.715018374755027
"253",0.0625,0.371541501976285,0.214896607050692,0.563790560639208,0.178486472655306,0.0171919770773639,0.276735904137436,0.785365853658537,0.884615384615385,0.818042594191122
"254",0.171875,0.616600790513834,0.541829123936898,0.67418024038826,0.309657398062765,0.0114613180515759,0.880026594525196,0.546341463414634,0.576923076923077,0.405909163758854
"255",0.015625,0.241106719367589,0.0284611112357786,0.306538839990535,0.0189751243907449,0.370343839541547,0.121043300166598,0.853658536585366,0.884615384615385,0.942886893799446
"256",0.03125,0.454545454545455,0.0882872281937931,0.419360010482959,0.0977180849999984,0.0801268931641424,0.218525990798906,0.702439024390244,0.826923076923077,0.860328430586914
"257",0.28125,0.699604743083004,0.636498468460382,0.732049720080494,0.415986682975905,0.00839132214490381,0.907263056536292,0.526829268292683,0.480769230769231,0.359742181708098
"258",0.0625,0.573122529644269,0.311619925723134,0.60998888476326,0.237202586832248,0.0142243143675808,0.85875097436838,0.546341463414634,0.653846153846154,0.611591138503758
"259",0.0625,0.565217391304348,0.299512768440186,0.492791030932769,0.107027033419229,0.0279369627507163,0.258631757531294,0.609756097560976,0.846153846153846,0.694589171219351
"260",0.171875,0.407114624505929,0.283789242196441,0.545311230989587,0.143204835119762,0.0206713057715923,0.808015039662525,0.663414634146341,0.576923076923077,0.656293201293778
"261",0.03125,0.324110671936759,0.14093600632812,0.488900645743375,0.109236074316029,0.031723291035612,0.255743041863451,0.775609756097561,0.884615384615385,0.853737699786214
"262",0.109375,0.494071146245059,0.333397381235554,0.548229019881632,0.155147830777158,0.0183176422431437,0.82117474437159,0.668292682926829,0.826923076923077,0.701032754020093
"263",0.046875,0.268774703557312,0.0511971815182999,0.334744132613641,0.0271647307118551,0.194228407695456,0.166513824567839,0.839024390243902,0.846153846153846,0.921286129754544
"264",0.0625,0.561264822134387,0.207719268227004,0.532181180975382,0.163391961721334,0.0220016373311502,0.271493420147645,0.663414634146341,0.865384615384615,0.814161448536159
"265",0.296875,0.980237154150198,0.90765882009739,0.854596853546403,0.570469860978878,0.0031723291035612,0.315978113011448,0.580487804878049,0.634615384615385,0.359742181708098
"266",0.078125,0.841897233201581,0.751054686623432,0.71551558302557,0.377196421660895,0.00900532132623823,0.908799119629511,0.521951219512195,0.634615384615385,0.312440191836004
"267",0.03125,0.529644268774704,0.30682685187263,0.19899107121641,0.171976772351841,0.0254809660253786,0.81356320784997,0.521951219512195,0.673076923076923,0.557113574824758
"269",0.09375,0.727272727272727,0.549471394430357,0.692173271889207,0.325419934837123,0.00951698731068359,0.894859920216424,0.51219512195122,0.673076923076923,0.480998694412969
"270",0.125,0.818181818181818,0.62025461144896,0.834172331302085,0.591510254279984,0.00368399508800655,0.959237012242652,0.551219512195122,0.634615384615385,0.422274458200127
"271",0.125,0.407114624505929,0.262560167627853,0.575948014356064,0.191034596389216,0.0153499795333606,0.84451373286258,0.726829268292683,0.826923076923077,0.787837889766466
"272",0,0.687747035573123,0.127294504409488,0.397962891941292,0.129401732343308,0.239869013507982,0.169104498142968,0.712195121951219,0.980769230769231,0.910632427107848
"273",0.0625,0.557312252964427,0.211225540246393,0.544824932840912,0.198463596123498,0.0306999590667212,0.267962767664726,0.673170731707317,0.807692307692308,0.775206592980197
"274",0.046875,0.624505928853755,0.284556414514283,0.52731819948864,0.214116924919197,0.0608882521489971,0.755192810307671,0.458536585365854,0.634615384615385,0.519037858274919
"275",0.0625,0.719367588932806,0.391963344029801,0.679043221875002,0.418736406543209,0.0213876381498158,0.289375945710486,0.609756097560976,0.865384615384615,0.677784307275016
"276",0,0.0869565217391304,0.00630077081884074,0.273470565880687,0.00196927541458555,0.536225951698731,0.0761306494260779,0.965853658536585,0.980769230769231,1
"277",0.03125,0.529644268774704,0.111488931400489,0.473825403134474,0.132303521671593,0.0450266066311912,0.24906384214468,0.692682926829268,0.846153846153846,0.848941799685647
"278",0,0,0.00128750308551938,0.26228570846118,5.95246976700922e-05,0.741608677855096,0.0307900408088404,0.995121951219512,0.942307692307692,0.97913216420967
"279",1,0.640316205533597,0.776118921526827,0.471393912391102,0.0780401723454286,0.0279369627507163,0.250087884206826,0.717073170731707,0.173076923076923,0.493373185135615
"280",0.140625,0.798418972332016,0.682929223795526,0.721351160809661,0.390283601056905,0.00726565697912403,0.914003393094594,0.521951219512195,0.653846153846154,0.374094266570317
"281",0.078125,0.387351778656126,0.0922044352938537,0.332798940018944,0.0250698185020538,0.211318051575931,0.16381616152353,0.751219512195122,0.788461538461538,0.875485611831074
"282",0.0625,0.640316205533597,0.228263918497408,0.55941387730114,0.193275026643255,0.0206713057715923,0.275857062069176,0.692682926829268,0.865384615384615,0.809621417250807
"283",0.140625,0.687747035573123,0.437517531360097,0.699954042267995,0.349538985184858,0.00839132214490381,0.907996698610665,0.639024390243902,0.826923076923077,0.668521481264873
"284",0.0625,0.743083003952569,0.393798526804748,0.535585268016102,0.154165633582469,0.0258902988129349,0.806524829198955,0.439024390243902,0.634615384615385,0.459837499871128
"285",0.109375,0.675889328063241,0.500575729865584,0.719405968214964,0.395085260002292,0.00695865738845681,0.302955966191328,0.6,0.673076923076923,0.547558327311512
"286",0.109375,0.41897233201581,0.206952797163566,0.494249925378792,0.112038695497996,0.0264019647973803,0.258287862808932,0.68780487804878,0.807692307692308,0.795929155267383
"287",0.03125,0.0592885375494071,0.0220242970625856,0.274443162178036,0.0014831570502798,0.500409332787556,0.0831308175523866,0.951219512195122,0.903846153846154,0.950977222051955
"288",0.15625,0.770750988142292,0.673067483113794,0.712597794133525,0.37916569707548,0.00900532132623823,0.897267183272961,0.526829268292683,0.538461538461538,0.354652922856021
"289",0.03125,0.612648221343874,0.224429459417005,0.671748749644889,0.373583589977374,0.0111543184609087,0.294992892842405,0.678048780487805,0.923076923076923,0.827488183640704
"290",0.046875,0.711462450592885,0.297129204721406,0.521482621704549,0.157675963736602,0.0295742939009415,0.792493924526572,0.526829268292683,0.673076923076923,0.642271027870956
"291",0.015625,0.430830039525692,0.0425135482350829,0.342524902992429,0.0542633493261645,0.256344658207122,0.152696898833815,0.814634146341463,0.903846153846154,0.938566178641421
"292",0.03125,0.106719367588933,0.0252837275318089,0.279792441813452,0.00298778267485261,0.392243143675808,0.0981399116572669,0.921951219512195,0.826923076923077,0.919528788990705
"293",0.0625,0.648221343873518,0.370596823598052,0.747124962689396,0.459003158142359,0.00644699140401146,0.927415287266725,0.580487804878049,0.730769230769231,0.614043917585873
"294",0.203125,0.675889328063241,0.542733040863497,0.719405968214964,0.355699751710581,0.00757265656979124,0.907927919666193,0.531707317073171,0.596153846153846,0.443289441990416
"295",0.03125,0.288537549407115,0.0522932421515607,0.327935958532202,0.0270539750910569,0.296049938600082,0.147454414844025,0.839024390243902,0.903846153846154,0.936296162998745
"296",0.078125,0.316205533596838,0.134827379215941,0.370730195615535,0.0310635984092461,0.0759312320916905,0.209080349091354,0.780487804878049,0.807692307692308,0.849454474564484
"297",0.09375,0.49802371541502,0.253985930031641,0.518078534663829,0.130441747861,0.0240483012689316,0.794901187583108,0.673170731707317,0.807692307692308,0.751885978107752
"298",0.0625,0.660079051383399,0.258368770055876,0.63868047553504,0.349681130162894,0.0207736389684814,0.284905314319776,0.614634146341463,0.846153846153846,0.742183582594547
"299",0.125,0.794466403162055,0.767271194713103,0.706762216349434,0.33540675051342,0.00757265656979124,0.902907056719703,0.531707317073171,0.615384615384615,0.307534633671774
"300",0.140625,0.679841897233202,0.560976174180374,0.769008379379737,0.424847608837338,0.00480966025378633,0.927094318859187,0.590243902439024,0.807692307692308,0.575931648348146
"301",0.046875,0.379446640316206,0.104038103359289,0.431517464199815,0.0853336145015497,0.0512689316414245,0.233305821755544,0.765853658536585,0.884615384615385,0.889909864820662
"302",0.171875,0.758893280632411,0.639785247851357,0.727673036742426,0.367568341495889,0.00920998772001637,0.898872025310652,0.531707317073171,0.557692307692308,0.379695263052824
"303",0.125,0.711462450592885,0.423026810358369,0.692173271889207,0.380293412314406,0.00961932050757266,0.298691671634035,0.619512195121951,0.788461538461538,0.657318551051452
"304",0.03125,0.1699604743083,0.0354189574310527,0.285628019597543,0.00481983381974271,0.406672124437167,0.10036376419521,0.892682926829268,0.903846153846154,0.955371042585756
"305",0.09375,0.320158102766798,0.139511758633844,0.381428754886368,0.0398831744473648,0.0800245599672534,0.212007275283904,0.814634146341463,0.826923076923077,0.859412738892903
"306",0.0625,0.770750988142292,0.34112239974867,0.646947544062503,0.335963981049876,0.0187269750307,0.86106653216562,0.546341463414634,0.653846153846154,0.623489507035455
"307",0.015625,0.462450592885375,0.107763166752687,0.353709760411937,0.0342217407688305,0.125460499386001,0.187170434224403,0.736585365853659,0.884615384615385,0.879256162173966
"308",0.046875,0.470355731225296,0.130389841348204,0.406229960468754,0.0629771301349576,0.0726565697912403,0.219741085484586,0.702439024390244,0.903846153846154,0.86768676783326
"309",0.0625,0.58498023715415,0.391185574355407,0.721837458958335,0.360818875710209,0.00931232091690544,0.893117520289789,0.634146341463415,0.788461538461538,0.612945462452423
"310",0.015625,0.0948616600790514,0.0153679902609788,0.268121286245271,0.00180224911292327,0.722574703233729,0.0461583138459657,0.946341463414634,0.923076923076923,0.966464314735513
"311",0.078125,0.814229249011858,0.506300770818841,0.950883886983902,0.869695516091827,0.00112566516577978,0.330375838721017,0.614634146341463,0.846153846153846,0.64457759620152
"312",0.53125,0.774703557312253,0.70183013374324,0.605612201425192,0.208052072522987,0.012996316004912,0.851483332569123,0.536585365853659,0.230769230769231,0.317822809439591
"313",0.015625,0.00790513833992095,0.013395361622871,0.260826814015157,2.80956573002835e-05,0.866557511256652,0.0182951992296758,0.985365853658537,0.903846153846154,0.96668363086284
"314",0.140625,0.628458498023715,0.377965604873999,0.623605232926139,0.240459937021283,0.0133033155955792,0.862098216332707,0.546341463414634,0.596153846153846,0.576993550793709
"315",0.015625,0.826086956521739,0.347504516078361,0.593941045857011,0.327572665369928,0.0468686041751944,0.261275925841014,0.682926829268293,0.942307692307692,0.777623756622831
"316",0,0,0.00643751542759689,0.260340515866483,2.31352658277758e-05,0.888559148587802,0.0158038730187843,0.985365853658537,0.903846153846154,0.956835024598084
"317",0.265625,0.715415019762846,0.628582007495007,0.706762216349434,0.337627418567833,0.0110519852640196,0.889609794121693,0.536585365853659,0.538461538461538,0.388481966872018
"318",0.09375,0.486166007905138,0.334712233242825,0.598317729195079,0.229575211122198,0.0139173147769136,0.286777630030416,0.712195121951219,0.769230769230769,0.709562651775664
"319",0.09375,0.569169960474308,0.347148980095595,0.714542986728222,0.360251684707677,0.00695865738845681,0.302910113561679,0.717073170731707,0.826923076923077,0.731749196075178
"320",0.09375,0.577075098814229,0.416151010928349,0.698495147821972,0.346898350546818,0.00890298812934916,0.895524783346325,0.590243902439024,0.673076923076923,0.57333265851448
"321",0.09375,0.565217391304348,0.269709456275385,0.621660040331442,0.254608600509277,0.0153499795333606,0.284515566967766,0.712195121951219,0.826923076923077,0.773925374407307
"322",0.046875,0.695652173913043,0.347449818234859,0.656187208887313,0.303030315055494,0.0102333196889071,0.295634829657481,0.658536585365854,0.942307692307692,0.750787522974302
"323",0.046875,0.577075098814229,0.235331160379687,0.678070625577654,0.36787088569258,0.0106426524764634,0.295879377015605,0.68780487804878,0.769230769230769,0.759427078793536
"324",0.109375,0.588932806324111,0.407933010569306,0.663967979266101,0.286343518458847,0.00920998772001637,0.890870741437021,0.551219512195122,0.596153846153846,0.559420143155322
"325",0.125,0.592885375494071,0.355060610820636,0.688769184848487,0.316884648755077,0.010130986492018,0.293525608693659,0.64390243902439,0.826923076923077,0.648239425729156
"326",0.09375,0.790513833992095,0.523859479837533,0.832713436856062,0.618372321745753,0.00532132623823168,0.312378681584056,0.619512195121951,0.846153846153846,0.639745143413065
"327",0.03125,0.41501976284585,0.139484409712093,0.528290795785988,0.169714833840378,0.0268112975849366,0.264546746755926,0.770731707317073,0.884615384615385,0.866295891196707
"328",0.09375,0.604743083003953,0.305812838004623,0.576920610653412,0.218090198488676,0.0222063037249284,0.826608280984915,0.565853658536585,0.711538461538462,0.651717554568945
"329",0.09375,0.50197628458498,0.129293780714943,0.41838741418561,0.0728830319055554,0.0670282439623414,0.678641845109817,0.639024390243902,0.692307692307692,0.804422500335066
"330",0.046875,0.193675889328063,0.072536353028297,0.330367449275573,0.0153986821390668,0.125869832173557,0.179474834548428,0.868292682926829,0.807692307692308,0.893205230221013
"331",0.03125,0.505928853754941,0.157974384579135,0.529749690232011,0.217012166530739,0.053520261972984,0.762643862625522,0.702439024390244,0.711538461538462,0.788204353893752
"332",0.125,0.624505928853755,0.366022541121558,0.585673977329549,0.20665816283608,0.0195456406058125,0.832683754413316,0.6,0.634615384615385,0.610273367242981
"333",0.078125,0.395256916996047,0.136471119538631,0.39650399749527,0.0570676371996661,0.0748055669259108,0.216668959298149,0.8,0.846153846153846,0.872593263245897
"334",0.046875,0.486166007905138,0.249794532459664,0.633331195899624,0.277399972317047,0.0121776504297994,0.290965503538295,0.785365853658537,0.942307692307692,0.841253550999904
"335",0.203125,0.739130434782609,0.664932230774409,0.76365909974432,0.467015936428258,0.00532132623823168,0.92959328717502,0.531707317073171,0.576923076923077,0.345537244845837
"336",0.078125,0.529644268774704,0.215170096268205,0.503489590203602,0.151819368415973,0.0347932869422841,0.778096198817002,0.64390243902439,0.730769230769231,0.742586599409721
"337",0.015625,0.280632411067194,0.065962092991944,0.363435723385421,0.0394880098210989,0.0954768726975031,0.197739465358338,0.848780487804878,0.884615384615385,0.906970597580212
"338",0,0.316205533596838,0.0809457958395979,0.424709290118375,0.0727160056038931,0.0516782644289808,0.231028474483012,0.8,0.846153846153846,0.88474750059281
"339",0.140625,0.683794466403162,0.431107364854251,0.682933607064396,0.358323798799538,0.00961932050757266,0.895731120179742,0.639024390243902,0.826923076923077,0.674818853314063
"340",0.15625,0.529644268774704,0.41820568633171,0.697036253375949,0.337847302801026,0.00951698731068359,0.893232151863909,0.609756097560976,0.615384615384615,0.565790620580288
"341",0.09375,0.422924901185771,0.251328877095348,0.508352571690345,0.135792383251433,0.0257879656160458,0.262727925779877,0.790243902439024,0.807692307692308,0.799736258298163
"342",0.125,0.573122529644269,0.323426244866818,0.583728784734852,0.195118625579493,0.0149406467458043,0.84776926956761,0.609756097560976,0.653846153846154,0.652412992887222
"343",0.0625,0.699604743083004,0.47151153984247,0.67418024038826,0.351815765187607,0.0113589848546869,0.895776972809391,0.551219512195122,0.673076923076923,0.508237944876672
"344",0.0625,0.41897233201581,0.197283200188497,0.415955923442239,0.0699762425026659,0.0726565697912403,0.682539318629923,0.639024390243902,0.692307692307692,0.674123414995787
"345",0.03125,0.505928853754941,0.120556150842627,0.403798469725383,0.0715784489482859,0.0960908718788375,0.645284057040671,0.536585365853659,0.615384615384615,0.658526664248566
"346",0,0,0.00479377510490766,0.261313112163831,4.29768317178066e-05,0.804134261154318,0.0248139147446773,0.995121951219512,1,0.986600159519679
