2,138,11.6367,0.0341,324.4042,0.1301,2.7233,192,253,245.9063
2,4,2.3164,0.0009,0.225,0.6513,0.5332,248,250,249.6758
5,94,24.3477,0.0306,127.5875,0.0683,3.0043,205,245,234.2383
7,138,60.1914,0.0622,416.1292,0.0336,3.5723,202,244,221.1641
9,171,87.6211,0.0924,840.9417,0.0238,11.6382,153,231,187.6367
3,188,20.3594,0.0336,265.1833,0.0989,2.8893,189,250,240.4297
4,157,61.0078,0.0869,885.1249,0.0246,11.7147,155,238,200.3516
8,180,97.2383,0.1108,1161.3209,0.0196,12.2151,160,236,188.5898
2,3,2.0195,0.0001,0.0333,0.9356,0.1461,247,250,248.6367
7,170,65.0078,0.1001,1111.0167,0.0205,12.1005,167,239,210.7578
7,90,29.9531,0.0412,205.2292,0.0477,3.2619,210,245,233.6016
7,179,52.6797,0.0886,951.0167,0.0244,3.9361,170,247,223.1133
4,204,74.3203,0.1226,1922.7754,0.0205,12.4632,161,240,203.7539
4,179,46.1172,0.0888,1041.1792,0.0266,3.8948,172,242,218.8398
10,175,64.9063,0.0679,514.4625,0.0288,11.172,164,243,210.9141
9,227,92.4805,0.1325,1890.4169,0.0166,4.2457,165,237,199.5391
8,111,34.8594,0.0655,478.8208,0.0336,3.6222,198,247,230.8594
5,131,17.207,0.0315,186.675,0.0735,2.9624,181,246,238.5352
8,157,53.3984,0.1007,1161.0459,0.0214,4.0357,176,246,221.7617
4,56,12.582,0.0164,45.1958,0.1248,2.4542,220,249,241.4727
6,149,32.5234,0.0634,508.3959,0.0325,10.9737,164,240,223.9961
7,162,61.1367,0.0991,1058.4084,0.0233,3.9605,176,246,218.5977
4,36,8.7266,0.0098,23.9333,0.2362,1.9463,222,241,237.9102
2,19,3.668,0.0052,7.0917,0.3241,1.4972,242,251,249.043
2,247,76.5078,0.1079,2089.8503,0.0884,3.547,166,247,214.0273
5,157,NA,0.0808,734.5125,0.0263,888,140,238,205.1055
4,230,69.6602,0.0986,1249.1833,0.029,3.925,166,247,215.4258
5,94,20.5938,0.0441,248.35,0.0483,9.8937,186,236,225.125
16,147,82.3711,0.0734,541.6792,0.0277,11.1981,161,231,191.6836
11,157,65.6172,0.0945,922.4584,0.0237,11.8479,160,231,199.9414
3,34,5.5977,0.0099,24.3417,0.2243,1.9724,234,252,249.0117
4,127,31.7109,0.071,692.0291,0.0321,3.7291,186,249,233.207
2,95,10.5078,0.0229,126.6333,0.1328,2.6095,205,251,245.332
9,169,62.7578,0.0983,1106.2377,0.0228,11.8809,159,237,205.793
13,168,77.4258,0.0474,253.6792,0.0395,10.2075,55,217,146.25
9,198,98.6719,0.0611,399.3751,0.0346,3.5534,186,245,211.4844
3,68,11.2031,0.0261,120.8208,0.0852,2.8486,212,251,245.5313
2,4,2.0469,0.0001,0.0333,0.9356,0.1461,249,253,251.7422
4,128,25.418,0.0651,583.0417,0.033,11.0346,184,245,228.9375
22,194,100.1641,0.106,1144.4333,0.02,12.1482,159,227,186.8672
1,161,23.9258,0.0638,770.4333,0.0694,3.3835,193,249,237.6523
5,141,25.3945,0.0569,522.9875,0.0443,3.4716,188,249,237.2734
2,59,4.418,0.0063,22.4333,0.395,1.3598,212,243,240.7344
5,197,75.7148,0.093,921.6041,0.0224,3.9613,187,249,215.5391
8,112,34.6016,0.0451,255.5917,0.0454,10.0257,187,239,224.0938
3,83,16.0156,0.036,186.2708,0.0589,9.4386,202,246,232.2617
1,4,1.1367,0.0008,0.2875,0.7059,0.5281,250,253,251.75
7,181,64.7969,0.1313,1734.2708,0.0166,4.2312,186,247,218.4766
2,144,25.9063,0.0781,912.625,0.0351,3.7189,189,251,238.3047
8,124,43.4063,0.0398,230.2292,0.0509,9.729,59,227,172.6563
3,63,9.2891,0.0241,123.2708,0.114,2.6864,214,245,NA
3,204,61.6836,0.1507,2519.9666,0.0169,4.2679,174,249,220.8438
2,5,2.9805,0.0006,0.1875,0.7588,0.4512,247,250,249.4883
5,236,62.5977,0.0918,1275.3168,0.0333,3.8701,165,250,221.168
2,121,12.918,0.0304,290.7792,0.2396,2.2656,204,252,244.8555
11,199,111.0195,0.0938,972.0583,0.0239,11.8185,152,234,178.4883
2,161,58.5898,0.0895,1040.7209,0.0273,3.8755,193,250,224.4844
6,252,78.7188,0.1208,1733.3667,0.0199,4.1145,166,242,207.7383
5,99,22.5938,0.0506,335.6084,0.0414,3.4602,204,250,238.1719
9,184,71.3477,0.0987,1027.7041,0.0229,11.85,166,246,210.6055
6,157,53.3086,0.1049,1196.0625,0.0231,3.9643,178,247,220.5
2,63,9.2188,0.0201,63.975,0.1041,2.6295,210,250,244.7539
3,68,13.457,0.0243,89.3167,0.0888,2.8013,220,249,243.957
5,108,41.4375,0.0476,309.8459,0.0496,10.0815,159,239,208.8672
4,166,53.5469,0.0812,872.3251,0.0284,11.5563,156,239,208.1836
4,28,5.0781,0.0028,2.8625,0.441,1.0934,235,247,245.2266
4,83,26.4609,0.0546,333.4792,0.0344,3.5441,204,241,228.9258
6,159,49.7188,0.0514,326.4083,0.0417,3.4541,176,239,216.3359
3,15,3.8203,0.0032,2.8917,0.4264,1.2133,243,249,247.9766
7,229,87.8516,0.1242,1691.567,0.0178,12.5709,148,237,194.9102
4,182,58.0781,0.1229,1744.071,0.0202,4.1331,170,248,218.2344
2,185,18.1641,0.0378,654.4459,0.2575,2.1963,173,249,239.7891
4,28,5.8438,0.0053,7.1333,0.3057,1.5227,234,247,245.4063
5,203,73.3633,0.1002,1120.4918,0.0215,12.1686,121,237,196.4141
7,95,27.6641,0.0488,284.2875,0.0396,3.4191,200,247,234.7773
6,188,50.5273,0.0887,921.2458,0.0251,3.873,172,248,225.207
11,164,76.7344,0.0906,850.8666,0.0228,11.7783,156,232,195.4453
1,111,7.7891,0.0233,161.8334,0.1637,2.4469,204,252,244.8633
7,141,52.1211,0.0878,828.8542,0.0235,3.9121,186,247,220.4844
2,66,5.6602,0.0128,75.4375,0.4249,1.5809,220,253,249.875
4,168,47.4375,0.0855,948.3625,0.031,11.442,152,237,206.0938
4,190,67.8711,0.1073,1423.5292,0.0216,12.1626,159,240,204.5938
1,17,1.8164,0.0042,5.1292,0.3547,1.3558,245,253,251.9141
3,192,48.5273,0.0766,834.225,0.0361,11.0949,158,242,216.1484
6,152,44.8945,0.0851,840.9542,0.0251,3.8961,179,249,226.1523
3,136,28.1406,0.0522,471.0833,0.0609,3.3075,175,245,228.75
5,141,18.6367,0.034,213.5583,0.0718,3.031,193,245,237.6133
11,205,101.9063,0.1196,1517.5291,0.0189,12.3567,119,233,174.2461
10,118,42.5859,0.0582,403.9167,0.0355,10.653,174,233,214.8086
10,184,84.5586,0.0981,1073.5375,0.0215,12.0816,151,237,193.4531
5,157,45.293,0.0906,1006.1542,0.025,11.8479,161,240,216.2422
2,50,6.9648,0.0172,67.9,0.1564,2.3962,225,252,249.4023
3,15,5.125,0.0044,3.9208,0.3175,1.439,239,246,244.0391
7,176,81.75,0.0976,1012.6793,0.0217,11.997,153,238,193.0781
5,136,35.6406,0.0751,732.0626,0.0307,3.7386,186,252,233.4336
7,97,32.2031,0.0395,199.3667,0.0515,9.6804,191,245,228.8828
6,144,28.3555,0.0547,439.6042,0.0428,3.4932,191,247,235.8594
1,65,7.1328,0.0211,99.3042,0.1341,2.5457,219,249,244.8516
5,10,5.5469,0.0012,0.4375,0.6089,0.7044,241,247,244.9453
9,178,73.6563,0.1188,1567.1584,0.0197,12.3747,169,247,211.3828
1,41,3.4375,0.01,23.2875,0.2269,1.9568,231,249,246.25
4,78,12.1563,0.0215,107.8208,0.1449,7.6149,193,235,229.9531
10,154,50.7695,0.0708,581.3626,0.0297,11.2443,176,243,219.3281
8,166,69.9609,0.0659,542.725,0.0317,10.8879,150,233,190.8125
2,45,4.7656,0.0093,31.4625,0.3097,1.7613,231,253,248.9219
6,206,91.625,0.1186,1434.1835,0.0182,12.4371,158,240,193.4961
3,95,?,0.0444,318.5291,?,3.3181,NA,251,242.5898
5,162,49.125,0.0696,728.8458,0.0389,3.6631,169,247,218.1094
3,139,28.9805,0.0644,591.0958,0.0428,3.5926,186,245,229.5313
5,232,109.8516,0.0878,924.4875,0.0315,11.5464,155,240,189.0508
3,56,9.207,0.0124,41.8375,0.2425,2.0399,213,242,237.1836
3,167,59.2109,0.0877,933.6583,0.0309,3.8674,186,250,221.5469
15,159,75.3828,0.1005,1087.3751,0.0213,12.0912,157,232,198.543
9,182,64.7305,0.1194,1549.0294,0.0185,4.1812,175,240,214.168
2,197,25.707,0.0631,945.3751,0.1406,2.9779,168,243,228.6445
4,148,27.8398,0.0778,748.8,0.0278,3.7819,189,251,237.668
1,5,1.9805,0.0004,0.1333,0.8192,0.3424,247,251,249.2461
3,59,10.6445,0.0258,121.5417,0.0994,2.7606,219,254,247.3516
5,208,118.9336,0.0953,1033.9834,0.0233,11.8608,148,235,174.0664
6,89,20.875,0.0312,151.1625,0.0756,3.0173,206,247,236.9727
5,169,45.2383,0.075,799.4958,0.0332,11.2242,155,236,211.6172
5,201,47.6406,0.099,1189.8625,0.0228,3.9915,172,243,218.9922
13,189,104.625,0.0963,929.8791,0.0231,11.8038,151,227,177.1563
19,157,72.3438,0.0539,328.5458,0.0359,10.5447,132,224,179.5234
6,189,65.3516,0.0848,797.3792,0.0241,11.6781,150,236,199.9023
3,32,4.8594,0.0054,14.3875,0.5361,1.1768,230,250,247.4414
3,163,47.2617,0.0874,982.1416,0.0266,3.9137,194,249,228.8828
6,125,30.8516,0.0521,345.225,0.0393,10.4262,172,237,222.2344
3,17,4.5508,0.0051,5.6458,0.2982,1.5039,242,249,246.6406
12,151,73.7461,0.0887,793.2791,0.0236,3.8982,180,242,210.1367
4,84,23.168,0.0258,104.2625,0.081,2.8656,207,245,236.8086
8,164,58.5664,0.0767,658.2084,0.0265,3.7895,172,245,216.2109
3,197,39.0938,0.0654,738.8542,0.0494,10.65,158,242,220.8906
7,133,44.793,0.0695,598.8168,0.0339,11.0181,182,243,222.5078
7,140,45.8047,0.0689,522.4583,0.0291,11.1126,107,241,202.4219
7,150,45.6445,0.0769,662.1374,0.0272,3.7946,183,247,225.0195
2,155,19.4258,0.0509,433.0292,0.0464,3.3913,192,246,235.8711
4,227,NA,0.0745,NA,0.0485,NA,166,NA,215.3984
3,13,3.9492,0.0037,3.5917,0.3843,1.309,245,250,248.3008
8,192,74.6133,0.0869,783.6541,0.0236,11.7201,157,236,198.8164
1,212,59.1484,0.0648,770.4875,0.1168,3.1811,187,252,227.3711
5,125,31.7891,0.0647,506.9751,0.031,11.1192,166,239,219.3828
7,185,77.6406,0.0818,730.0624,0.0239,11.697,156,236,194.5938
1,166,32.3789,0.0514,575.8542,0.2158,2.6831,193,251,236.4258
8,135,35.7891,0.0435,248.7542,0.0477,9.9573,166,238,220.3789
4,86,12.2773,0.0242,128.2708,0.1232,2.6343,206,249,243.2852
8,166,82.6172,0.07,584.5459,0.0308,11.0946,157,238,192.1016
10,193,62.1367,0.0918,901.1542,0.0226,3.9537,174,243,216.3828
3,153,19.6758,0.0403,316.5042,0.0769,3.075,180,251,240.8477
4,181,51.957,0.1034,1252.1793,0.0219,12.1338,155,239,211.4727
12,145,72.1367,0.0779,602.9042,0.0278,3.7476,197,244,218.8867
7,193,88.8398,0.0884,810.1126,0.0223,11.7954,150,236,186.0195
41,197,143.6289,0.0586,383.4459,0.0343,10.6875,153,217,161.1641
10,182,106.7813,0.1244,1534.4332,0.019,12.3996,151,233,176.25
4,99,23.6602,0.0414,313.9875,0.0876,3.0892,193,249,236.5078
12,153,61.3789,0.087,804.0458,0.0246,11.6238,182,244,218.8906
10,206,141.6641,0.0612,458.5917,0.0329,3.6031,191,243,201.1875
8,71,17.9258,0.0193,56.8375,0.1029,2.6035,225,245,239.6133
1,3,1.9922,0.0001,0.0292,0.9434,0.1318,250,252,251.5664
7,179,50.6641,0.0767,687.8125,0.026,11.5095,160,241,213.8125
7,121,34.1797,0.0414,296.4417,0.1252,8.874,169,236,219.8555
6,160,33.9609,0.0662,720.7917,0.0448,3.5435,177,247,231.5508
6,160,47.332,0.0836,777.975,0.0247,11.6835,176,240,218.8516
10,157,71.6641,0.0954,959.3207,0.0227,11.8752,155,237,199.5195
4,174,38.7656,0.0688,674.7125,0.0364,3.6824,169,247,227.1992
2,119,12.4102,0.0241,223.5625,0.3338,1.9853,200,252,244.8984
22,198,129.5039,0.0876,801.9874,0.0233,11.7663,151,225,166.3086
7,52,20.4023,0.0317,116.7208,0.0561,9.2223,210,236,227.7109
7,166,72.0156,0.1129,1359.3418,0.0212,12.1548,159,237,196.4023
6,113,29.5977,0.0527,354.95,0.0377,10.5954,189,240,228.0508
2,87,17.0938,0.0486,355.2625,0.0544,3.3643,207,247,238.25
4,54,13.3516,0.0245,83.7625,0.0799,2.7868,227,249,243.2344
2,162,17.5195,NA,560.3834,NA,8.0343,NA,242,233.7422
3,98,12.8633,0.033,231.3375,0.1003,8.6739,191,247,234.8867
2,3,2.0156,0.0001,0.0167,0.9672,0.0848,246,248,246.8789
4,182,64.0859,0.0945,919.7751,0.0215,11.9124,151,238,200.8906
8,155,46.4492,NA,861.025,0.0295,11.316,107,?,189.1602
8,147,54.0781,0.0931,994.0626,0.0233,11.9043,183,237,216.8086
3,88,11.7695,0.0316,214.7125,0.0873,2.8881,196,244,238.4961
3,104,21.1367,0.0529,365.7626,0.0392,3.502,201,252,241.2969
7,135,46.2461,0.0674,506.3292,0.031,11.0334,172,242,216.9023
4,129,23.2031,0.0565,539.1459,0.0453,3.4661,193,253,241.6289
3,88,14.2539,0.0292,141.65,0.0786,2.9199,210,250,242.3477
2,4,2.8477,0.0006,0.15,0.745,0.4227,245,247,246.3633
6,125,40.3828,0.0722,564.6875,0.0283,11.2026,172,235,214.4922
3,88,15.9805,0.0278,165.3875,0.1412,2.6531,200,250,240.9492
6,97,21.6563,0.0361,214.9833,0.0709,9.2667,189,245,232.6836
12,164,71.207,0.0667,490.4792,0.031,10.9251,153,228,190.582
1,2,1.8516,0.0005,0.1167,0.7939,0.3602,250,254,252.0859
2,41,3.7148,0.0064,21.5042,0.3711,1.4533,233,253,251.1914
4,81,17.0859,0.035,185.1125,0.0627,9.3141,202,242,233.5898
6,150,44.6367,0.0844,811.0958,0.0267,11.6169,161,235,212.1094
2,97,19.8477,0.0511,412.2917,0.0542,3.3583,197,241,232.0234
8,194,89.3789,0.0912,869.4418,0.0243,11.7498,161,237,194.5469
2,3,2.1992,0.0003,0.075,0.8613,0.2664,248,252,249.8047
2,3,2.1328,0.0004,0.1042,0.8134,0.3341,245,249,246.8008
5,172,53.5664,0.0916,936.2833,0.0231,3.9685,170,249,221.7188
9,93,27.9414,0.0437,219.425,0.0438,3.3285,202,243,231.6133
6,99,13.6211,0.0165,NA,0.1678,2.3173,205,?,241.1406
4,148,32.0625,0.0608,546.9709,0.0388,10.7109,155,237,218.5234
5,137,15.1875,0.0257,188.0417,0.1494,2.5417,193,249,243.1992
7,166,75.5547,0.0868,881.9709,0.0257,11.6787,154,237,197.1445
5,62,9.3828,0.007,15.2208,0.2636,1.6887,219,245,241.9219
9,232,62.6328,0.1021,1285.1292,0.0237,3.9613,170,246,218.3047
4,178,40.0313,0.0928,1149.9417,0.0261,3.8973,170,249,231.2031
3,161,20.4297,0.042,391.7667,0.0797,9.2304,167,242,230.7305
6,93,19.1953,0.0284,120.5333,0.0734,2.9216,214,246,239.3789
5,187,41.5664,0.0793,893.1374,0.0316,3.7545,178,250,226.4102
3,47,6.9766,0.0114,24.9583,0.161,2.1511,230,252,247.6758
5,183,43.707,0.1041,1372.9958,0.0212,4.0675,176,247,226.1953
3,66,14.5156,0.0231,71.3042,0.0846,2.7558,220,251,242.9453
3,172,29.5508,0.0732,800.7667,0.035,11.0568,176,245,230.8164
7,70,15.1484,0.0201,62.2292,0.0996,2.624,216,247,241.332
4,5,NA,0.0008,0.2042,0.675,0.5061,245,247,245.9844
1,61,7.2578,0.0205,63.2875,0.0926,2.6909,217,249,244.8359
7,197,61.2773,0.1014,1230.9792,0.0223,3.9977,170,241,211.6953
12,172,84.2109,0.073,547.5917,0.0275,11.2254,159,238,199.3672
5,105,20.9688,0.0398,229.7875,0.0575,9.5568,191,244,234.332
4,191,81.0234,0.0869,787.4542,0.0257,11.6133,150,237,190.6914
9,142,47.6602,0.0695,562.2833,0.0284,11.1888,174,240,217.6953
3,135,27.7188,0.0744,702.6166,0.0311,3.7258,188,250,235.6602
10,148,61.8398,0.0872,884.9084,0.0236,?,181,243,215.7539
1,130,7.8867,0.0174,174.6208,0.372,1.6972,201,251,246.7969
5,179,44.8711,0.0549,455.2959,0.0444,10.3926,155,240,213.4922
8,177,65.3008,0.0547,321.9291,0.035,3.5185,186,243,219.4648
4,178,55.2109,0.1271,1803.3083,0.0187,4.1941,178,250,222.4883
9,206,87.8633,0.0928,975.2958,0.0222,11.9259,153,233,190.0977
4,195,79.8555,0.103,1316.2625,0.0217,12.1896,155,239,196.1289
1,2,1.3086,0.0006,0.1583,0.7335,0.4369,249,254,250.625
5,78,24.6289,0.0399,186.6375,0.0474,3.2339,218,247,237.3555
3,179,44.9141,0.0531,440.6458,0.0516,3.4527,195,247,229.6211
3,146,23.4688,0.0623,691.8958,0.0503,3.4926,186,242,230.207
3,170,44.2773,0.0409,251.0459,0.0736,3.1696,196,246,229.4219
10,141,54.4648,0.057,375.0458,0.0343,3.563,175,242,215.2383
52,193,129.1523,0.0484,252,0.0403,3.3941,178,221,189.1016
5,148,42.9922,NA,725.2166,0.026,3.8399,180,244,223.3594
3,167,39.5078,0.0673,714.5875,0.0541,3.5054,182,254,234.25
6,114,20.1016,0.026,147.8542,0.1073,8.2137,188,240,232.6719
11,201,83.6602,0.1004,1033.2999,0.0218,11.8842,155,236,193.1172
2,4,2.8242,0.0006,0.1458,0.7509,0.4154,246,248,246.7031
2,34,6.5898,0.0175,53.8542,0.1193,2.5122,234,252,247.6563
4,24,5.7656,0.0034,4.725,0.474,1.1576,236,246,244.8125
6,64,15.7305,0.0249,89.2917,0.0808,8.4555,213,237,231.6563
8,144,57.7969,0.0894,849.5167,0.0241,3.9295,182,245,216.5
6,141,51.9727,0.0799,709.2292,0.0259,11.4573,162,237,208.5352
7,181,70.9805,0.1202,1538.3751,0.0181,4.1685,175,248,212.7656
1,34,2.3945,0.007,20.3,0.3165,1.5482,237,253,251.3164
4,29,6.5938,0.0051,9.9917,0.3926,1.3711,233,246,243.8633
6,84,18.5781,0.0274,103.9542,0.0724,2.8824,220,244,238.8438
2,120,16.4102,0.0423,397.775,0.0975,3.0454,192,252,243.8945
9,106,34.4063,0.057,356.3791,0.0333,10.6866,182,235,219.6797
10,200,98.3945,0.1145,1335.8457,0.0177,12.4338,154,236,184.3867
4,7,4.918,0.0005,0.1458,0.7678,0.4112,244,246,245.2617
7,157,82.5742,0.0933,894.1209,0.0224,11.8239,158,236,190.6445
9,144,43.7813,0.0524,311.1583,0.0369,10.473,168,236,216.6719
5,45,8.1367,0.0058,10.7958,0.3127,1.5505,229,247,245.1133
4,89,9.9727,0.0184,100.0833,0.1507,7.1784,193,240,236.6875
3,94,11.5547,0.031,236.9792,0.1423,2.7085,205,251,245.1797
6,156,61.2852,0.0787,674.7625,0.0263,3.7988,193,245,223.625
7,117,23.6133,0.0404,268.2166,0.0581,3.2199,192,?,236.4453
4,216,85.5938,0.0858,1002.7,0.0335,11.397,155,245,197.918
4,142,34.5664,0.082,869.6458,0.0267,3.8501,178,246,228.6133
5,194,60.3906,0.0647,714.4125,0.0563,10.296,110,238,193.1016
4,123,14.3477,0.0291,192.7125,0.1109,2.7761,187,250,243.6172
3,124,28.5781,0.0359,234.35,0.1251,8.6586,159,240,220.0352
2,7,2.4609,0.0006,0.225,0.7596,0.4502,245,247,246.8438
3,13,3.7813,0.0023,1.8333,0.5108,0.9984,243,247,245.8281
9,156,52.4375,0.0576,396.8709,0.0358,3.5404,172,243,217.9063
7,142,52.8789,0.0869,792.8376,0.0244,11.5899,173,247,220.8047
2,127,10.5781,0.026,173.0667,0.105,2.6932,205,253,247.3906
9,182,75.8359,0.1063,1156.5585,0.0199,12.1308,155,237,199.1133
24,191,106.293,0.0944,926.1833,0.0221,11.9424,159,232,189.082
33,198,110.8477,0.099,1001.7667,0.021,12.0609,155,221,177.875
2,134,28.7266,0.0757,NA,0.0404,3.6631,195,253,238.8633
3,24,5.9023,0.0068,9.375,0.2464,1.7382,238,249,246.1602
4,57,13.2617,0.024,79.7208,0.0832,2.7598,222,249,242.9688
3,185,65.4102,0.0886,923.5084,0.0247,11.6466,159,240,204.1914
9,208,107.1836,0.1311,1811.196,0.0181,12.6048,105,235,172.7617
6,89,23.457,0.0339,158.6292,0.0592,3.0793,214,245,236.8359
3,118,15.9219,0.0286,178.0208,0.154,2.653,193,251,242.7695
3,195,53.4414,0.1314,2067.6294,0.0191,4.1857,168,250,223.6133
7,98,33.8477,0.0421,224.7208,0.0482,3.2765,184,245,227.5234
3,242,74.9219,0.1351,2161.2749,0.0174,4.2504,170,246,210.6328
9,157,38.3633,0.0559,497.275,0.0497,10.4124,154,234,216.7461
2,196,32.7188,0.088,1245.0417,0.0296,3.8102,176,250,234.0039
7,91,27.5977,0.0548,359.2833,0.0368,3.5456,204,249,235.582
4,12,5.1133,0.0008,0.4833,0.749,0.5211,241,247,245.3477
25,212,124.1836,0.123,1529.4249,0.0177,12.5547,157,226,177.9297
7,179,81.9336,0.0796,701.3708,0.025,11.5608,153,238,194.7969
3,40,8.1445,0.0108,25.8667,0.1886,2.0955,229,249,243.8945
3,9,3.1289,0.0007,0.4458,0.8217,0.4218,244,249,247.3516
3,109,30.3906,0.0754,675.1917,0.0274,3.7922,201,253,238.418
2,3,2.0313,0.0002,0.0417,0.9201,0.1732,245,249,246.6016
12,107,40.8164,0.0496,277.525,0.04,3.4189,208,243,229.9961
9,152,51.8789,0.065,476.425,0.0308,11.0349,169,243,215.7852
2,155,42.7656,0.0458,295.9833,0.0598,3.2906,193,248,228.0547
12,174,70.9336,0.0953,957.6626,0.0219,11.8902,159,234,203.3008
1,13,2.1797,0.0044,4.4167,0.3331,1.4236,245,252,249.6445
5,137,35.2383,0.0776,762.9083,0.0283,3.8147,184,242,224.8477
5,16,5.7305,0.0017,0.8167,0.5326,0.8504,240,246,245.1914
4,229,84.9727,0.1747,3211.4753,0.0145,13.1124,159,239,200.0469
2,177,29.6094,0.0842,1082.775,0.0335,3.7835,194,253,239.1641
8,131,39.1484,0.0658,519.0876,0.0315,11.0724,170,239,218.0234
1,113,14.8945,0.0446,318.2917,0.0531,3.2759,208,253,245.3594
4,104,18.8594,0.0454,308.8042,0.0538,3.302,203,250,240.9063
4,51,10.1445,0.0142,32.45,0.1272,2.3673,228,247,242.9609
5,179,59.4805,0.0965,1060.9875,0.0225,11.8914,164,239,210.7344
13,204,77.5039,0.072,563.7542,0.0282,11.2239,154,231,193.2383
8,175,71.9766,0.1119,1335.6748,0.02,4.0891,172,243,209.1016
10,154,48.8984,0.0806,737.7208,NA,11.4351,180,246,226.2266
8,81,19.1328,0.027,126.6667,0.0884,8.5518,204,244,234.1641
2,4,2.1289,0.0004,0.1042,0.8134,0.3341,249,253,251.3711
5,80,14.2539,0.0187,55.6042,0.1004,2.5926,223,245,240.5117
6,95,15.668,0.0289,165.0375,0.1069,2.8121,207,245,239.5234
6,174,34.1484,0.0523,462.7125,0.0486,3.4084,172,247,230.8672
2,132,29.4336,0.0739,749.8042,0.0355,3.716,201,254,239.6914
1,174,11.0586,0.0283,369.9334,0.355,1.9013,189,249,242.8008
8,100,31.5313,0.0461,237.7875,0.0418,10.1313,182,238,223.4258
7,95,17.0156,0.0228,84.4333,0.1009,8.1168,?,239,232.7109
6,103,31.9336,0.0571,401.5834,0.0377,10.5612,187,240,226.6953
4,152,42.0977,0.0762,686.5792,0.0285,11.4174,161,244,215.4492
7,72,15.8477,0.019,73.6167,0.129,2.5177,210,245,239.6445
2,94,22.1484,0.0447,262.8,0.0462,3.3585,209,252,240.9336
2,66,7.668,0.0171,88.7792,0.207,2.2351,208,242,238.1133
7,233,91.1367,0.1523,2450.5249,0.0147,4.3828,166,247,206.3242
5,144,42.0391,0.0418,250.875,0.0543,9.7215,94,225,179.1484
5,203,44.6094,0.0976,1097.5084,0.0219,4.0278,167,240,220.2891
10,135,42.6641,0.0486,284.1959,0.0415,10.239,174,243,222.9961
3,21,3.668,0.0024,3.3375,0.5451,0.942,239,249,247.3594
4,141,46.6445,0.0921,944.8917,0.0226,3.9616,167,243,217.5547
8,160,55.7695,0.0852,873.3625,0.0273,3.8507,178,245,218.6875
94,217,166.1563,0.0369,148.7292,0.0494,3.1681,187,203,192.6133
1,68,4.4766,0.0097,44.15,0.2618,1.7856,217,250,247.6133
5,?,17.6602,0.0332,263.2917,0.1148,8.436,?,238,230.2891
9,124,36.8984,0.0561,382.4542,0.0356,10.6614,183,245,226.957
10,176,79.8203,0.1277,1600.1918,0.0166,4.2252,174,241,209.3477
7,118,28.6367,0.042,254.1792,0.0548,9.5916,185,245,230.6875
2,15,3.8164,0.0038,4.5333,0.4406,1.2634,243,250,248.5547
5,37,10.6016,0.0085,14.3458,0.2099,1.9197,232,247,243.7461
3,81,20.8672,0.0389,211.7792,0.0556,3.2034,197,247,236.0234
3,162,24.4688,0.0511,379.8292,0.0421,3.4373,180,250,236.293
5,101,36.3828,0.044,231.9708,0.0478,3.3128,200,245,228.2031
16,172,76.2656,0.112,1245.8335,0.0191,4.102,174,241,209.5664
1,2,1.1719,0.0006,0.1417,0.7568,0.408,249,252,250.4336
1,40,3.8828,0.0106,26.125,0.1943,2.0533,232,252,249.1836
5,126,44.2617,0.0647,460.3918,0.0296,3.698,202,246,229.5898
1,166,31.7773,0.0781,1016.4209,0.0425,3.7059,196,253,238.5742
5,47,10.6641,0.019,57.1458,0.1023,2.5996,231,247,244.7695
7,233,80.8594,0.1489,2307.7793,0.0154,4.3275,167,246,208.1602
5,97,32.4063,0.0643,508.7542,0.0308,3.6816,191,244,224.8867
5,182,45.6875,0.0903,945.5792,0.0245,3.9133,169,249,225.5938
2,58,7.125,0.0125,51.2333,0.2732,1.9272,222,253,248.6328
4,128,28.625,0.0523,342.7875,0.0392,3.4824,194,250,235.543
3,61,7.625,0.0086,33.9667,0.32,1.6409,221,247,244.2461
12,183,99.9375,0.0839,737.5167,0.0235,11.6421,152,228,178.8555
5,110,17.9219,0.0271,135.6833,0.0961,2.834,191,239,232.3164
3,105,17.6289,0.026,185.9583,0.1811,2.4602,207,247,240.5117
4,NA,NA,0.0111,41.6625,0.2902,NA,205,?,237.0977
3,189,27.6484,0.0788,1086.5667,0.0381,3.6906,176,251,237.4922
2,83,6.9492,0.0227,162.1125,0.2214,2.3081,214,252,246.5508
3,166,24.5859,0.0763,943.3667,0.0428,3.654,174,243,231.0938
6,169,61.4141,0.0703,636.0584,0.0303,11.1204,155,239,204.5977
7,95,32.1641,0.0488,283.75,0.0391,3.4242,195,245,229.7852
5,137,34.8633,0.0884,1017.95,0.0266,3.8574,195,250,233.457
7,176,69.7461,0.0907,964.5916,0.0238,11.817,155,233,197.6406
2,5,2.3477,0.001,0.2625,0.623,0.5835,248,251,249.8086
3,238,34.0313,0.0519,627.95,0.0911,3.1381,164,251,235.7773
9,160,57.8633,0.0958,1021.3251,0.022,11.9628,175,237,214.5625
2,57,11.1875,0.0226,78.3167,0.0913,2.723,219,249,242.6563
7,177,47.2227,0.0946,958.2416,0.0225,11.9496,165,247,225.5039
7,149,47.4961,0.0872,819.0165,0.0251,11.6916,177,243,219.8945
5,181,27.1992,0.0422,274.2542,0.0514,9.8094,166,243,229.8906
10,130,42.8125,0.0586,402.3584,0.0339,10.7991,174,237,217.7031
